trace,kind,m,k,n,section,metric,value,unit
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,hbm_axi,write_data_p99_interval,144.7199999999939,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,hbm_axi,write_data_max_interval,5291.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,hbm_axi,write_data_max_burst_len,4.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,hbm_axi,write_data_consecutive_interval_pct,19.043997827267788,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,hbm_axi,write_rsp_event_count,9065.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,hbm_axi,write_rsp_mean_interval,11.39342453662842,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,hbm_axi,write_rsp_p50_interval,2.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,hbm_axi,write_rsp_p90_interval,3.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,hbm_axi,write_rsp_p99_interval,146.3700000000008,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,hbm_axi,write_rsp_max_interval,5291.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,hbm_axi,write_rsp_max_burst_len,2.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,hbm_axi,write_rsp_consecutive_interval_pct,19.163724624889674,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,read_bytes,477048.0,bytes
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,write_bytes,94096.0,bytes
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,total_bytes,571144.0,bytes
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,read_req_count,59631.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,write_req_count,11762.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,rsp_count,59631.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,perf_loads_delta,59631.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,perf_stores_delta,11762.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,perf_avg_load_latency,14.4228505307642,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,active_cycles,30687.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,active_pct_busy,27.03628978969719,pct
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,active_pct_user_kernel_body,29.57184569870195,pct
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,bandwidth_bytes_per_active_cycle,18.611920357154496,B/cycle
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,bandwidth_bytes_per_busy_cycle,5.031972723187933,B/cycle
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,bandwidth_bytes_per_user_cycle,5.5038883695830245,B/cycle
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,read_latency_count,59631.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,read_latency_mean,15.4228505307642,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,read_latency_p50,15.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,read_latency_p90,19.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,read_latency_p99,27.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,read_latency_max,75.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,read_req_event_count,7467.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,read_req_mean_interval,13.867800696490757,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,read_req_p50_interval,12.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,read_req_p90_interval,20.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,read_req_p99_interval,68.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,read_req_max_interval,1028.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,read_req_max_burst_len,1.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,read_req_consecutive_interval_pct,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,write_req_event_count,1486.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,write_req_mean_interval,69.53737373737374,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,write_req_p50_interval,16.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,write_req_p90_interval,51.600000000000136,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,write_req_p99_interval,1546.4000000000115,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,write_req_max_interval,5306.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,write_req_max_burst_len,1.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,write_req_consecutive_interval_pct,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,rsp_event_count,23611.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,rsp_mean_interval,4.384836933502753,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,rsp_p50_interval,2.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,rsp_p90_interval,10.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,rsp_p99_interval,34.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,rsp_max_interval,1043.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,rsp_max_burst_len,6.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,dcache,rsp_consecutive_interval_pct,1.2452350698856416,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,read_bytes,0.0,bytes
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,write_bytes,0.0,bytes
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,total_bytes,0.0,bytes
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,read_req_count,0.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,write_req_count,0.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,rsp_count,0.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,perf_reads_delta,0.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,perf_writes_delta,0.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,perf_crsp_stalls_delta,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,active_cycles,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,active_pct_busy,0.0,pct
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,active_pct_user_kernel_body,0.0,pct
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,bandwidth_bytes_per_active_cycle,0.0,B/cycle
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,bandwidth_bytes_per_busy_cycle,0.0,B/cycle
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,bandwidth_bytes_per_user_cycle,0.0,B/cycle
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,read_latency_count,0.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,read_latency_mean,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,read_latency_p50,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,read_latency_p90,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,read_latency_p99,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,read_latency_max,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,read_req_event_count,0.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,read_req_mean_interval,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,read_req_p50_interval,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,read_req_p90_interval,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,read_req_p99_interval,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,read_req_max_interval,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,read_req_max_burst_len,0.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,read_req_consecutive_interval_pct,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,write_req_event_count,0.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,write_req_mean_interval,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,write_req_p50_interval,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,write_req_p90_interval,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,write_req_p99_interval,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,write_req_max_interval,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,write_req_max_burst_len,0.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,write_req_consecutive_interval_pct,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,rsp_event_count,0.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,rsp_mean_interval,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,rsp_p50_interval,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,rsp_p90_interval,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,rsp_p99_interval,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,rsp_max_interval,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,rsp_max_burst_len,0.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,lmem,rsp_consecutive_interval_pct,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_icache,cache_enabled,1.0,bool
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_icache,hit_rate_available,1.0,bool
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_icache,read_count,30416.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_icache,write_count,0.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_icache,total_access_count,30416.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_icache,read_miss_count,74.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_icache,write_miss_count,0.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_icache,total_miss_count,74.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_icache,read_hit_count,30342.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_icache,write_hit_count,0.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_icache,total_hit_count,30342.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_icache,read_hit_rate_pct,99.75670699631773,pct
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_icache,write_hit_rate_pct,0.0,pct
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_icache,overall_hit_rate_pct,99.75670699631773,pct
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_icache,read_miss_rate_pct,0.2432930036822725,pct
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_icache,write_miss_rate_pct,0.0,pct
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_icache,overall_miss_rate_pct,0.2432930036822725,pct
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_icache,mshr_stalls_delta,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_icache,mem_stalls_delta,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_icache,crsp_stalls_delta,41488.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_dcache,cache_enabled,0.0,bool
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_dcache,hit_rate_available,0.0,bool
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_dcache,read_count,0.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_dcache,write_count,0.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_dcache,total_access_count,0.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_dcache,read_miss_count,0.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_dcache,write_miss_count,0.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_dcache,total_miss_count,0.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_dcache,read_hit_count,0.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_dcache,write_hit_count,0.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_dcache,total_hit_count,0.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_dcache,read_hit_rate_pct,0.0,pct
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_dcache,write_hit_rate_pct,0.0,pct
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_dcache,overall_hit_rate_pct,0.0,pct
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_dcache,read_miss_rate_pct,0.0,pct
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_dcache,write_miss_rate_pct,0.0,pct
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_dcache,overall_miss_rate_pct,0.0,pct
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_dcache,mshr_stalls_delta,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_dcache,mem_stalls_delta,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l1_dcache,crsp_stalls_delta,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l2cache,cache_enabled,1.0,bool
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l2cache,hit_rate_available,1.0,bool
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l2cache,read_count,23639.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l2cache,write_count,9422.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l2cache,total_access_count,33061.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l2cache,read_miss_count,396.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l2cache,write_miss_count,2685.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l2cache,total_miss_count,3081.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l2cache,read_hit_count,23243.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l2cache,write_hit_count,6737.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l2cache,total_hit_count,29980.0,count
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l2cache,read_hit_rate_pct,98.32480223359703,pct
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l2cache,write_hit_rate_pct,71.50286563362343,pct
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l2cache,overall_hit_rate_pct,90.6808626478328,pct
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l2cache,read_miss_rate_pct,1.6751977664029782,pct
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l2cache,write_miss_rate_pct,28.497134366376564,pct
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l2cache,overall_miss_rate_pct,9.319137352167207,pct
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l2cache,mshr_stalls_delta,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l2cache,mem_stalls_delta,0.0,cycles
sgemm_tcu_m64_k64_n64,fpxfp_tcu,64,64,64,l2cache,crsp_stalls_delta,0.0,cycles
