n,k,m,kind,trace,section,metric,value,unit
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,memory_window,busy_cycles_denominator,51785.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,memory_window,user_kernel_body_cycles_denominator,44061.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,read_bytes,43136.0,bytes
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_bytes,644.0,bytes
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,total_bytes,43780.0,bytes
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,read_req_count,674.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,read_rsp_count,674.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_addr_count,28.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_data_count,28.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_rsp_count,28.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,active_cycles,1403.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,active_pct_busy,2.7092787486723955,pct
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,active_pct_user_kernel_body,3.1842218742198316,pct
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,bandwidth_bytes_per_active_cycle,31.20456165359943,B/cycle
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,bandwidth_bytes_per_busy_cycle,0.8454185574973447,B/cycle
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,bandwidth_bytes_per_user_cycle,0.9936224779283266,B/cycle
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,read_latency_count,674.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,read_latency_mean,3.0281899109792283,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,read_latency_p50,3.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,read_latency_p90,3.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,read_latency_p99,4.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,read_latency_max,7.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_latency_count,28.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_latency_mean,3.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_latency_p50,3.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_latency_p90,3.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_latency_p99,3.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_latency_max,3.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,read_req_event_count,674.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,read_req_mean_interval,65.23031203566121,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,read_req_p50_interval,26.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,read_req_p90_interval,26.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,read_req_p99_interval,161.67999999999984,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,read_req_max_interval,14052.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,read_req_max_burst_len,1.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,read_req_consecutive_interval_pct,0.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,read_rsp_event_count,674.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,read_rsp_mean_interval,65.23031203566121,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,read_rsp_p50_interval,26.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,read_rsp_p90_interval,26.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,read_rsp_p99_interval,162.79999999999973,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,read_rsp_max_interval,14055.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,read_rsp_max_burst_len,1.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,read_rsp_consecutive_interval_pct,0.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_addr_event_count,28.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_addr_mean_interval,1622.5925925925926,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_addr_p50_interval,11.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_addr_p90_interval,773.6000000000029,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_addr_p99_interval,22028.73999999999,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_addr_max_interval,23420.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_addr_max_burst_len,1.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_addr_consecutive_interval_pct,0.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_data_event_count,28.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_data_mean_interval,1622.5925925925926,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_data_p50_interval,11.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_data_p90_interval,773.6000000000029,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_data_p99_interval,22028.73999999999,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_data_max_interval,23420.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_data_max_burst_len,1.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_data_consecutive_interval_pct,0.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_rsp_event_count,28.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_rsp_mean_interval,1622.5925925925926,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_rsp_p50_interval,11.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_rsp_p90_interval,773.6000000000029,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_rsp_p99_interval,22028.73999999999,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_rsp_max_interval,23420.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_rsp_max_burst_len,1.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,hbm_axi,write_rsp_consecutive_interval_pct,0.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,read_bytes,3568.0,bytes
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,write_bytes,480.0,bytes
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,total_bytes,4048.0,bytes
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,read_req_count,446.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,write_req_count,60.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,rsp_count,446.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,perf_loads_delta,446.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,perf_stores_delta,60.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,perf_avg_load_latency,3.883408071748879,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,active_cycles,951.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,active_pct_busy,1.8364391232982524,pct
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,active_pct_user_kernel_body,2.1583713488118743,pct
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,bandwidth_bytes_per_active_cycle,4.256572029442692,B/cycle
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,bandwidth_bytes_per_busy_cycle,0.078169354060056,B/cycle
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,bandwidth_bytes_per_user_cycle,0.0918726311250312,B/cycle
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,read_latency_count,446.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,read_latency_mean,4.883408071748879,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,read_latency_p50,4.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,read_latency_p90,4.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,read_latency_p99,15.750000000000057,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,read_latency_max,26.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,read_req_event_count,446.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,read_req_mean_interval,98.04044943820224,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,read_req_p50_interval,100.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,read_req_p90_interval,100.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,read_req_p99_interval,111.20000000000005,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,read_req_max_interval,1200.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,read_req_max_burst_len,1.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,read_req_consecutive_interval_pct,0.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,write_req_event_count,60.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,write_req_mean_interval,742.542372881356,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,write_req_p50_interval,8.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,write_req_p90_interval,53.20000000000013,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,write_req_p99_interval,18045.98000000007,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,write_req_max_interval,40764.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,write_req_max_burst_len,2.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,write_req_consecutive_interval_pct,1.694915254237288,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,rsp_event_count,446.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,rsp_mean_interval,98.01573033707865,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,rsp_p50_interval,100.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,rsp_p90_interval,100.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,rsp_p99_interval,111.20000000000005,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,rsp_max_interval,1191.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,rsp_max_burst_len,2.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,dcache,rsp_consecutive_interval_pct,0.2247191011235955,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,read_bytes,45568.0,bytes
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,write_bytes,42496.0,bytes
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,total_bytes,88064.0,bytes
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,read_req_count,5696.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,write_req_count,5312.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,rsp_count,5696.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,perf_reads_delta,5696.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,perf_writes_delta,5312.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,perf_crsp_stalls_delta,0.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,active_cycles,9179.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,active_pct_busy,17.725210002896592,pct
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,active_pct_user_kernel_body,20.832482240530172,pct
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,bandwidth_bytes_per_active_cycle,9.594073428478048,B/cycle
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,bandwidth_bytes_per_busy_cycle,1.7005696630298348,B/cycle
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,bandwidth_bytes_per_user_cycle,1.9986836431311137,B/cycle
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,read_latency_count,5696.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,read_latency_mean,3.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,read_latency_p50,3.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,read_latency_p90,3.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,read_latency_p99,3.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,read_latency_max,3.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,read_req_event_count,4296.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,read_req_mean_interval,8.430733410942956,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,read_req_p50_interval,3.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,read_req_p90_interval,16.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,read_req_p99_interval,28.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,read_req_max_interval,117.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,read_req_max_burst_len,3.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,read_req_consecutive_interval_pct,48.9871944121071,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,write_req_event_count,664.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,write_req_mean_interval,60.98491704374057,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,write_req_p50_interval,26.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,write_req_p90_interval,26.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,write_req_p99_interval,49.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,write_req_max_interval,13759.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,write_req_max_burst_len,1.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,write_req_consecutive_interval_pct,0.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,rsp_event_count,4296.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,rsp_mean_interval,8.430733410942956,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,rsp_p50_interval,3.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,rsp_p90_interval,16.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,rsp_p99_interval,28.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,rsp_max_interval,117.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,rsp_max_burst_len,3.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,lmem,rsp_consecutive_interval_pct,48.9871944121071,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_icache,cache_enabled,1.0,bool
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_icache,hit_rate_available,1.0,bool
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_icache,read_count,3574.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_icache,write_count,0.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_icache,total_access_count,3574.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_icache,read_miss_count,22.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_icache,write_miss_count,0.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_icache,total_miss_count,22.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_icache,read_hit_count,3552.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_icache,write_hit_count,0.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_icache,total_hit_count,3552.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_icache,read_hit_rate_pct,99.38444320089536,pct
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_icache,write_hit_rate_pct,0.0,pct
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_icache,overall_hit_rate_pct,99.38444320089536,pct
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_icache,read_miss_rate_pct,0.6155567991046447,pct
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_icache,write_miss_rate_pct,0.0,pct
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_icache,overall_miss_rate_pct,0.6155567991046447,pct
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_icache,mshr_stalls_delta,0.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_icache,mem_stalls_delta,0.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_icache,crsp_stalls_delta,47.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_dcache,cache_enabled,0.0,bool
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_dcache,hit_rate_available,0.0,bool
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_dcache,read_count,0.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_dcache,write_count,0.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_dcache,total_access_count,0.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_dcache,read_miss_count,0.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_dcache,write_miss_count,0.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_dcache,total_miss_count,0.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_dcache,read_hit_count,0.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_dcache,write_hit_count,0.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_dcache,total_hit_count,0.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_dcache,read_hit_rate_pct,0.0,pct
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_dcache,write_hit_rate_pct,0.0,pct
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_dcache,overall_hit_rate_pct,0.0,pct
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_dcache,read_miss_rate_pct,0.0,pct
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_dcache,write_miss_rate_pct,0.0,pct
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_dcache,overall_miss_rate_pct,0.0,pct
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_dcache,mshr_stalls_delta,0.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_dcache,mem_stalls_delta,0.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l1_dcache,crsp_stalls_delta,0.0,cycles
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l2cache,cache_enabled,1.0,bool
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l2cache,hit_rate_available,1.0,bool
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l2cache,read_count,716.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l2cache,write_count,28.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l2cache,total_access_count,744.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l2cache,read_miss_count,675.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l2cache,write_miss_count,19.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l2cache,total_miss_count,694.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l2cache,read_hit_count,41.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l2cache,write_hit_count,9.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l2cache,total_hit_count,50.0,count
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l2cache,read_hit_rate_pct,5.726256983240224,pct
256,256,1,fpxint_mxu,fpint_naive_m1_k256_n256,l2cache,write_hit_rate_pct,32.142857142857146,pct
