run_id,timestamp_utc,fpga_bin_label,git_commit,git_branch,git_dirty,suite,case_id,exec_key,app,kind,op,backend,variant,stage,name,args,shape_json,calls_per_forward,fpga_bin_dir,xclbin_sha256,warmup,iterations,source,status,returncode,failure_phase,failure_reason,raw_csv,power_csv,power_summary,measure_latency,measure_power,power_samples,power_elapsed_s,power_min_w,power_avg_w,power_max_w,power_parse_error,log_file,elapsed_wall_s,samples,min_us,avg_us,max_us,p50_us,p95_us
20260621T123221444547Z,2026-06-21T12:33:06+00:00,naive_simd,dda9896d0ed9,fpint_improve,1,generation_merged_naive_simd,llama2_7b_generation_C4_fused_batch8_gen_kv_len512_qblk32_generation_attn_head_concat,430874fedd,head_concat_layout_fused,concat,attn_head_concat,head_concat_layout_fused,all_fpint_gemm_improve_fused_layout_spinquant,generation,attn_head_concat,-batch 8 -seq 1 -heads 32 -headdim 128 --layout-to gemm_a_tiled,"{""batch"": 8, ""consumer"": ""o_proj"", ""headdim"": 128, ""heads"": 32, ""hidden"": 4096, ""layout_from"": ""gemm_c_tiled_per_head"", ""layout_group"": ""attn_pv_to_head_concat_to_o_proj"", ""layout_to"": ""gemm_a_tiled"", ""producer"": ""attn_pv"", ""seq"": 1}",32.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T123221444547Z/raw/430874fedd.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T123221444547Z/power/430874fedd.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T123221444547Z/power/430874fedd.summary.csv,0,1,76,9.96087,11.5425,11.837075,11.984,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T123221444547Z/logs/430874fedd.log,21.101,0,,,,,
20260621T124448819707Z,2026-06-21T12:46:05+00:00,naive_simd,dda9896d0ed9,fpint_improve,1,prefill_merged_naive_simd,llama2_7b_prefill_all_sgemm_tcu_batch1_prefill_seq_len512_qblk32_prefill_gate_proj,6ec835ff24,sgemm_tcu,gemm,gate_proj,sgemm_tcu,all_sgemm_tcu_spinquant,prefill,gate_proj,-m 512 -n 11008 -k 4096,"{""K"": 4096, ""M"": 512, ""N"": 11008}",32.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T124448819707Z/raw/6ec835ff24.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T124448819707Z/power/6ec835ff24.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T124448819707Z/power/6ec835ff24.summary.csv,0,1,72,17.967038,11.7135,13.285365,13.6927,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T124448819707Z/logs/6ec835ff24.log,63.853,0,,,,,
20260621T130152493835Z,2026-06-21T13:03:31+00:00,naive_simd,dda9896d0ed9,fpint_improve,1,prefill_merged_naive_simd,llama2_7b_prefill_all_sgemm_tcu_batch1_prefill_seq_len512_qblk32_prefill_down_proj,92edb35d6d,sgemm_tcu,gemm,down_proj,sgemm_tcu,all_sgemm_tcu_spinquant,prefill,down_proj,-m 512 -n 4096 -k 11008,"{""K"": 11008, ""M"": 512, ""N"": 4096}",32.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T130152493835Z/raw/92edb35d6d.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T130152493835Z/power/92edb35d6d.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T130152493835Z/power/92edb35d6d.summary.csv,0,1,85,17.769088,11.3747,13.109062,13.5978,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T130152493835Z/logs/92edb35d6d.log,85.918,0,,,,,
20260621T130152493835Z,2026-06-21T13:03:57+00:00,naive_simd,dda9896d0ed9,fpint_improve,1,prefill_merged_naive_simd,llama2_7b_prefill_C4_fused_batch1_prefill_seq_len512_qblk32_prefill_residual_attn,b6c6e09f1e,eladd_layout_fused,eladd,residual_attn,eladd_layout_fused,all_fpint_gemm_improve_fused_layout_spinquant,prefill,residual_attn,-m 512 -k 4096,"{""K"": 4096, ""M"": 512, ""consumer"": ""residual_attn"", ""layout_from"": ""gemm_c_tiled"", ""layout_group"": ""o_proj_to_residual_attn"", ""layout_to"": ""row_major"", ""producer"": ""o_proj"", ""size"": 2097152}",32.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T130152493835Z/raw/b6c6e09f1e.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T130152493835Z/power/b6c6e09f1e.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T130152493835Z/power/b6c6e09f1e.summary.csv,0,1,75,10.174859,11.5457,12.109764,12.2297,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T130152493835Z/logs/b6c6e09f1e.log,24.757,0,,,,,
20260621T130152493835Z,2026-06-21T13:04:21+00:00,naive_simd,dda9896d0ed9,fpint_improve,1,prefill_merged_naive_simd,llama2_7b_prefill_C4_fused_batch1_prefill_seq_len512_qblk32_prefill_attn_head_concat,efff790bd6,head_concat_layout_fused,concat,attn_head_concat,head_concat_layout_fused,all_fpint_gemm_improve_fused_layout_spinquant,prefill,attn_head_concat,-batch 1 -seq 512 -heads 32 -headdim 128 --layout-to gemm_a_tiled,"{""batch"": 1, ""consumer"": ""o_proj"", ""headdim"": 128, ""heads"": 32, ""hidden"": 4096, ""layout_from"": ""gemm_c_tiled_per_head"", ""layout_group"": ""attn_pv_to_head_concat_to_o_proj"", ""layout_to"": ""gemm_a_tiled"", ""producer"": ""attn_pv"", ""seq"": 512}",32.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T130152493835Z/raw/efff790bd6.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T130152493835Z/power/efff790bd6.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T130152493835Z/power/efff790bd6.summary.csv,0,1,67,10.298706,11.6312,11.843857,12.0555,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T130152493835Z/logs/efff790bd6.log,23.876,0,,,,,
20260621T130823991185Z,2026-06-21T13:08:48+00:00,naive_simd,dda9896d0ed9,fpint_improve,1,generation_merged_naive_simd,llama2_7b_generation_C1_batch8_gen_kv_len512_qblk32_generation_q_proj,f11932b235,sgemm_tcu,gemm,q_proj,sgemm_tcu,all_sgemm_tcu_spinquant,generation,q_proj,-m 8 -n 4096 -k 4096,"{""K"": 4096, ""M"": 8, ""N"": 4096}",32.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T130823991185Z/raw/f11932b235.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T130823991185Z/power/f11932b235.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T130823991185Z/power/f11932b235.summary.csv,0,1,6,0.582162,11.7135,11.7135,11.7135,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T130823991185Z/logs/f11932b235.log,22.475,0,,,,,
20260621T134138709255Z,2026-06-21T13:42:19+00:00,naive_simd,f57736d40f02,fpint_improve,0,prefill_merged_naive_simd,llama2_7b_prefill_C4_alone_batch1_prefill_seq_len512_qblk32_prefill_layout_mlp_elmul_to_down_proj,3e4aad2d5b,tile_input_a,layout,layout_mlp_elmul_to_down_proj,tile_input_a,all_fpint_gemm_improve_alone_layout_spinquant,prefill,layout_mlp_elmul_to_down_proj,-m 512 -k 11008,"{""K"": 11008, ""M"": 512, ""consumer"": ""down_proj"", ""layout_from"": ""row_major_fp16"", ""layout_group"": ""spinquant_r4_hadamard_to_down_proj"", ""layout_to"": ""gemm_a_tiled"", ""producer"": ""spinquant_r4_mlp_hadamard""}",32.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T134138709255Z/raw/3e4aad2d5b.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T134138709255Z/power/3e4aad2d5b.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T134138709255Z/power/3e4aad2d5b.summary.csv,0,1,51,4.251073,11.5322,11.900051,12.1443,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T134138709255Z/logs/3e4aad2d5b.log,21.043,0,,,,,
20260621T134138709255Z,2026-06-21T13:43:39+00:00,naive_simd,f57736d40f02,fpint_improve,0,prefill_merged_naive_simd,llama2_7b_prefill_C4_fused_batch1_prefill_seq_len512_qblk32_prefill_input_layernorm,c1687e3e46,rms_norm_layout_fused,rmsnorm,input_layernorm,rms_norm_layout_fused,all_fpint_gemm_improve_fused_layout_spinquant,prefill,input_layernorm,-m 512 -k 4096,"{""K"": 4096, ""M"": 512, ""batch"": 1, ""hidden"": 4096, ""layout_from"": ""row_major"", ""layout_group"": ""input_layernorm_to_qkv"", ""layout_to"": ""gemm_a_tiled"", ""seq"": 512}",32.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T134138709255Z/raw/c1687e3e46.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T134138709255Z/power/c1687e3e46.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T134138709255Z/power/c1687e3e46.summary.csv,0,1,15,1.267898,11.5322,11.720093,11.8845,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T134138709255Z/logs/c1687e3e46.log,13.815,0,,,,,
20260621T134138709255Z,2026-06-21T13:43:54+00:00,naive_simd,f57736d40f02,fpint_improve,0,prefill_merged_naive_simd,llama2_7b_prefill_C4_fused_batch1_prefill_seq_len512_qblk32_prefill_rope_q,e3678f16bc,rope_layout_fused,rope,rope_q,rope_layout_fused,all_fpint_gemm_improve_fused_layout_spinquant,prefill,rope_q,-batch 1 -seq 512 -heads 32 -headdim 128 -maxseq 4096 -offset 0 --layout-to row_major,"{""batch"": 1, ""consumer"": ""spinquant_r3_q_hadamard"", ""headdim"": 128, ""heads"": 32, ""layout_from"": ""gemm_c_tiled"", ""layout_group"": ""q_proj_to_rope_q_to_spinquant_r3_q"", ""layout_to"": ""row_major_fp16"", ""maxseq"": 4096, ""offset"": 0, ""producer"": ""q_proj"", ""seq"": 512}",32.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T134138709255Z/raw/e3678f16bc.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T134138709255Z/power/e3678f16bc.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T134138709255Z/power/e3678f16bc.summary.csv,0,1,25,2.096864,11.457,12.009284,12.3975,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T134138709255Z/logs/e3678f16bc.log,15.736,0,,,,,
20260621T134404297777Z,2026-06-21T13:45:14+00:00,naive_simd,f57736d40f02,fpint_improve,0,generation_merged_naive_simd,llama2_7b_generation_C1_batch8_gen_kv_len512_qblk32_generation_gate_proj,a0ed2b29b8,sgemm_tcu,gemm,gate_proj,sgemm_tcu,all_sgemm_tcu_spinquant,generation,gate_proj,-m 8 -n 11008 -k 4096,"{""K"": 4096, ""M"": 8, ""N"": 11008}",32.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T134404297777Z/raw/a0ed2b29b8.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T134404297777Z/power/a0ed2b29b8.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T134404297777Z/power/a0ed2b29b8.summary.csv,0,1,20,1.684311,11.457,12.483,13.167,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T134404297777Z/logs/a0ed2b29b8.log,45.185,0,,,,,
20260621T151245157528Z,2026-06-21T15:13:30+00:00,naive_simd,f57736d40f02,fpint_improve,1,generation_merged_naive_simd,llama2_7b_generation_C4_fused_batch8_gen_kv_len512_qblk32_generation_input_layernorm,d1277f91c5,rms_norm_layout_fused,rmsnorm,input_layernorm,rms_norm_layout_fused,all_fpint_gemm_improve_fused_layout_spinquant,generation,input_layernorm,-m 8 -k 4096,"{""K"": 4096, ""M"": 8, ""batch"": 8, ""hidden"": 4096, ""layout_from"": ""row_major"", ""layout_group"": ""input_layernorm_to_qkv"", ""layout_to"": ""gemm_a_tiled"", ""seq"": 1}",32.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,fail,0,,power_samples_low,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T151245157528Z/raw/d1277f91c5.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T151245157528Z/power/d1277f91c5.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T151245157528Z/power/d1277f91c5.summary.csv,0,1,0,0.007988,,,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T151245157528Z/logs/d1277f91c5.log,10.137,0,,,,,
20260621T151245157528Z,2026-06-21T15:13:41+00:00,naive_simd,f57736d40f02,fpint_improve,1,generation_merged_naive_simd,llama2_7b_generation_C4_fused_batch8_gen_kv_len512_qblk32_generation_rope_q,d6d71b4dd9,rope_layout_fused,rope,rope_q,rope_layout_fused,all_fpint_gemm_improve_fused_layout_spinquant,generation,rope_q,-batch 8 -seq 1 -heads 32 -headdim 128 -maxseq 4096 -offset 511 --layout-to row_major,"{""batch"": 8, ""consumer"": ""spinquant_r3_q_hadamard"", ""headdim"": 128, ""heads"": 32, ""layout_from"": ""gemm_c_tiled"", ""layout_group"": ""q_proj_to_rope_q_to_spinquant_r3_q"", ""layout_to"": ""row_major_fp16"", ""maxseq"": 4096, ""offset"": 511, ""producer"": ""q_proj"", ""seq"": 1}",32.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,fail,0,,power_samples_low,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T151245157528Z/raw/d6d71b4dd9.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T151245157528Z/power/d6d71b4dd9.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T151245157528Z/power/d6d71b4dd9.summary.csv,0,1,0,0.013421,,,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T151245157528Z/logs/d6d71b4dd9.log,10.797,0,,,,,
20260621T152342921298Z,2026-06-21T15:24:44+00:00,naive_simd,f57736d40f02,fpint_improve,1,generation_merged_naive_simd,llama2_7b_generation_C1_batch8_gen_kv_len512_qblk32_generation_down_proj,c91999f3ac,sgemm_tcu,gemm,down_proj,sgemm_tcu,all_sgemm_tcu_spinquant,generation,down_proj,-m 8 -n 4096 -k 11008,"{""K"": 11008, ""M"": 8, ""N"": 4096}",32.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T152342921298Z/raw/c91999f3ac.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T152342921298Z/power/c91999f3ac.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T152342921298Z/power/c91999f3ac.summary.csv,0,1,18,0.53077,11.4601,11.859122,13.2557,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T152342921298Z/logs/c91999f3ac.log,27.440,0,,,,,
20260622T004947137617Z,2026-06-22T00:50:18+00:00,naive_simd,f57736d40f02,fpint_improve,1,prefill_merged_naive_simd,llama2_7b_prefill_all_sgemm_tcu_batch1_prefill_seq_len512_qblk32_prefill_attn_pv,9291e090d8,sgemm_tcu,gemm,attn_pv,sgemm_tcu,all_sgemm_tcu_spinquant,prefill,attn_pv,-m 512 -n 128 -k 512,"{""K"": 512, ""M"": 512, ""N"": 128, ""per_head"": true}",1024.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,fail,0,,power_samples_low,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260622T004947137617Z/raw/9291e090d8.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260622T004947137617Z/power/9291e090d8.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260622T004947137617Z/power/9291e090d8.summary.csv,0,1,1,0.029364,11.628,11.628,11.628,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260622T004947137617Z/logs/9291e090d8.log,8.643,0,,,,,
20260622T004947137617Z,2026-06-22T00:50:26+00:00,naive_simd,f57736d40f02,fpint_improve,1,prefill_merged_naive_simd,llama2_7b_prefill_C4_alone_batch1_prefill_seq_len512_qblk32_prefill_layout_rope_k_qparams_to_attn_qkT,67708ad49d,tile_scale_zp_w4a16,layout,layout_rope_k_qparams_to_attn_qkT,tile_scale_zp_w4a16,all_fpint_gemm_improve_alone_layout_spinquant,prefill,layout_rope_k_qparams_to_attn_qkT,-k 512 -n 128 -q 128 -d 1 --gemm-qdir 0 --source-transposed,"{""K"": 512, ""N"": 128, ""QBLK"": 128, ""QDIR"": 1, ""cache_len"": 512, ""cache_update"": ""full"", ""consumer"": ""attn_qkT"", ""gemm_QDIR"": 0, ""layout_from"": ""qparams_row_major"", ""layout_group"": ""rope_k_to_attn_qkT"", ""layout_to"": ""sz_gemm_tiled_transposed"", ""producer"": ""kv_cache_quant_rope_k_to_attn_qkT"", ""source_QDIR"": 1, ""source_transposed"": true}",1024.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,fail,0,,power_samples_low,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260622T004947137617Z/raw/67708ad49d.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260622T004947137617Z/power/67708ad49d.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260622T004947137617Z/power/67708ad49d.summary.csv,0,1,0,0.002708,,,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260622T004947137617Z/logs/67708ad49d.log,7.979,0,,,,,
20260622T004947137617Z,2026-06-22T00:50:34+00:00,naive_simd,f57736d40f02,fpint_improve,1,prefill_merged_naive_simd,llama2_7b_prefill_C4_alone_batch1_prefill_seq_len512_qblk32_prefill_layout_v_cache_qparams_to_attn_pv,0739d889f4,tile_scale_zp_w4a16,layout,layout_v_cache_qparams_to_attn_pv,tile_scale_zp_w4a16,all_fpint_gemm_improve_alone_layout_spinquant,prefill,layout_v_cache_qparams_to_attn_pv,-k 512 -n 128 -q 128 -d 1 --gemm-qdir 1,"{""K"": 512, ""N"": 128, ""QBLK"": 128, ""QDIR"": 1, ""cache_len"": 512, ""cache_update"": ""full"", ""consumer"": ""attn_pv"", ""gemm_QDIR"": 1, ""layout_from"": ""qparams_row_major"", ""layout_group"": ""v_cache_to_attn_pv"", ""layout_to"": ""sz_gemm_tiled"", ""producer"": ""kv_cache_quant_v_cache_to_attn_pv"", ""source_QDIR"": 1}",1024.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,fail,0,,power_samples_low,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260622T004947137617Z/raw/0739d889f4.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260622T004947137617Z/power/0739d889f4.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260622T004947137617Z/power/0739d889f4.summary.csv,0,1,0,0.004814,,,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260622T004947137617Z/logs/0739d889f4.log,8.509,0,,,,,
20260622T004947137617Z,2026-06-22T00:50:43+00:00,naive_simd,f57736d40f02,fpint_improve,1,prefill_merged_naive_simd,llama2_7b_prefill_C4_alone_batch1_prefill_seq_len512_qblk32_prefill_layout_rope_k_to_attn_qkT,a34125b147,tile_weight_w4a16,layout,layout_rope_k_to_attn_qkT,tile_weight_w4a16,all_fpint_gemm_improve_alone_layout_spinquant,prefill,layout_rope_k_to_attn_qkT,-k 512 -n 128 -t 1 --source-transposed,"{""K"": 512, ""N"": 128, ""WTRANS"": 1, ""cache_len"": 512, ""cache_update"": ""full"", ""consumer"": ""attn_qkT"", ""layout_from"": ""packed_w4a16_row_major"", ""layout_group"": ""rope_k_to_attn_qkT"", ""layout_to"": ""gemm_w_tiled_transposed"", ""producer"": ""kv_cache_quant_rope_k_to_attn_qkT"", ""source_transposed"": true}",1024.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,fail,0,,power_samples_low,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260622T004947137617Z/raw/a34125b147.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260622T004947137617Z/power/a34125b147.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260622T004947137617Z/power/a34125b147.summary.csv,0,1,0,0.025246,,,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260622T004947137617Z/logs/a34125b147.log,8.820,0,,,,,
